event_id,brand,region,city,location_type,event_type,start_date,end_date,lease_length_days,sku,product_name,price_usd,avg_daily_footfall,units_sold,sell_through_pct,Duration in weeks,Revenue
POP100453,YSL Beauty,North America,Miami,Department Store Atrium,Standalone Pop-Up,2025-06-20,2025-07-14,24,LE-WAWAB9HC,YSL Beauty Lumière Highlighter,88.8,1443,1881,56.28,3,167032.8
POP102103,Armani Beauty,Latin America,Lima,Department Store Atrium,Standalone Pop-Up,2024-10-15,2024-11-05,21,LE-MILKVPO9,Armani Beauty Noir Highlighter,62.57,1710,3791,81.39,3,237202.9
POP100787,Hourglass,Asia-Pacific,Tokyo,Department Store Atrium,Standalone Pop-Up,2025-07-16,2025-08-09,24,LE-CSVV665P,Hourglass Noir Fragrance,363.16,1204,2021,80.1,3,733946.4
POP100398,Bobbi Brown,Middle East,Jeddah,Department Store Atrium,Standalone Pop-Up,2024-03-18,2024-05-14,57,LE-TVJY6N7W,Bobbi Brown Velvet Serum,184.42,1617,1244,81.36,8,229418.5
POP101609,Huda Beauty,Europe,Paris,Department Store Atrium,Standalone Pop-Up,2024-03-26,2024-04-24,29,LE-432A6LPO,Huda Beauty Opulence Blush,53.28,1799,1575,68.27,4,83916.0
POP100339,YSL Beauty,Asia-Pacific,Singapore,Department Store Atrium,Standalone Pop-Up,2024-03-15,2024-05-11,57,LE-XUHTU8YS,YSL Beauty Éclat Setting Powder,73.66,520,1864,84.77,8,137302.2
POP101465,Estée Lauder,Latin America,Bogotá,Department Store Atrium,Standalone Pop-Up,2024-12-12,2025-03-03,81,LE-QB2PS7Y8,Estée Lauder Opulence Lipstick,69.74,1148,1202,50.91,12,83827.5
POP100816,Estée Lauder,Middle East,Dubai,Department Store Atrium,Standalone Pop-Up,2025-02-15,2025-03-11,24,LE-W8VBOE2M,Estée Lauder Velvet Highlighter,42.03,1421,3436,80.94,3,144415.1
POP101587,Hermès Beauty,Latin America,Lima,Department Store Atrium,Standalone Pop-Up,2025-05-22,2025-07-24,63,LE-H9T01DQC,Hermès Beauty Opulence Fragrance,329.34,1621,827,50.83,9,272364.2
POP101452,MAC Cosmetics,North America,Miami,Department Store Atrium,Standalone Pop-Up,2024-09-20,2024-10-27,37,LE-FX9PDI7W,MAC Cosmetics Pearl Foundation,57.82,1695,442,69.94,5,25556.4
POP101800,Estée Lauder,Europe,Paris,Department Store Atrium,Standalone Pop-Up,2024-02-19,2024-05-19,90,LE-0YDHOELP,Estée Lauder Velvet Primer,82.96,1550,1827,55.94,13,151567.9
POP101904,Armani Beauty,Asia-Pacific,Singapore,Department Store Atrium,Standalone Pop-Up,2025-04-05,2025-07-02,88,LE-VSCPN1YR,Armani Beauty Éclat Primer,79.23,1667,3323,95.93,13,263281.3
POP101017,YSL Beauty,Europe,London,Department Store Atrium,Standalone Pop-Up,2025-01-26,2025-02-23,28,LE-HBI4RBCT,YSL Beauty Mirage Foundation,63.37,1751,760,79,4,48161.2
POP101034,Sisley-Paris,Latin America,Mexico City,Department Store Atrium,Standalone Pop-Up,2024-12-04,2024-12-08,4,LE-B2UFOWWJ,Sisley-Paris Opulence Setting Powder,70.75,1581,1294,96.28,1,91550.5
POP100692,Estée Lauder,Europe,Paris,Department Store Atrium,Standalone Pop-Up,2024-06-15,2024-08-24,70,LE-WR39KBGL,Estée Lauder Mirage Blush,57.5,1005,2154,51.84,10,123855.0
POP101033,NARS,Europe,London,Department Store Atrium,Standalone Pop-Up,2025-05-27,2025-07-21,55,LE-79B4IZ05,NARS Lumière Fragrance,176.29,917,3291,88.11,8,580170.4
POP100041,Guerlain,North America,New York,Department Store Atrium,Standalone Pop-Up,2024-06-29,2024-08-28,60,LE-12UZG9ON,Guerlain Velvet Mascara,60.18,857,3180,66.39,9,191372.4
POP100329,Hermès Beauty,Asia-Pacific,Shanghai,Department Store Atrium,Standalone Pop-Up,2024-02-27,2024-05-02,65,LE-8XHAOXFB,Hermès Beauty Velvet Lipstick,56.42,1131,1220,86.4,9,68832.4
POP102065,Fenty Beauty,Middle East,Jeddah,Department Store Atrium,Standalone Pop-Up,2024-04-05,2024-06-05,61,LE-I0WOHONZ,Fenty Beauty Velvet Blush,55.47,824,720,48.85,9,39938.4
POP100086,Tom Ford Beauty,Asia-Pacific,Hong Kong,Department Store Atrium,Standalone Pop-Up,2025-01-07,2025-03-13,65,LE-OXRXXT3U,Tom Ford Beauty Noir Setting Powder,51.7,1139,3066,76.73,9,158512.2
POP100677,Estée Lauder,North America,Chicago,Department Store Atrium,Standalone Pop-Up,2025-07-11,2025-08-09,29,LE-XPAKMDLK,Estée Lauder Opulence Eyeshadow Palette,88.31,1502,1948,75.13,4,172027.9
POP100147,Chanel,Asia-Pacific,Seoul,Department Store Atrium,Standalone Pop-Up,2024-11-17,2025-02-05,80,LE-R6DO3TOS,Chanel Glow Blush,32.62,1556,542,66.58,11,17680.0
POP100968,Huda Beauty,Latin America,Buenos Aires,Department Store Atrium,Standalone Pop-Up,2024-12-31,2025-01-31,31,LE-0YAYDGU9,Huda Beauty Velvet Primer,53.65,614,3464,95.96,4,185843.6
POP100949,La Prairie,Asia-Pacific,Singapore,Department Store Atrium,Standalone Pop-Up,2025-05-01,2025-07-30,90,LE-KNBAL2ER,La Prairie Satin Fragrance,348.09,1141,2649,55.31,13,922090.4
POP102004,Chanel,North America,New York,Department Store Atrium,Standalone Pop-Up,2024-02-27,2024-03-16,18,LE-FTFTNS58,Chanel Lumière Eyeshadow Palette,85.83,1353,1048,65.38,3,89949.8
POP101584,Givenchy Beauty,Middle East,Riyadh,Department Store Atrium,Standalone Pop-Up,2024-07-22,2024-09-16,56,LE-Q0UNSQIT,Givenchy Beauty Satin Highlighter,51.75,1490,2694,91.54,8,139414.5
POP100171,Tom Ford Beauty,North America,New York,Department Store Atrium,Standalone Pop-Up,2024-12-19,2025-01-10,22,LE-1KC7PCZI,Tom Ford Beauty Noir Blush,56.59,788,2292,92.61,3,129704.3
POP100714,Shiseido,North America,Los Angeles,Department Store Atrium,Standalone Pop-Up,2025-01-23,2025-04-12,79,LE-C3K60GZM,Shiseido Lumière Blush,54.41,726,3899,99.21,11,212144.6
POP101301,Estée Lauder,Latin America,Mexico City,Department Store Atrium,Standalone Pop-Up,2024-10-02,2024-10-09,7,LE-41FFHPP7,Estée Lauder Mirage Highlighter,70.99,1758,1560,93.47,1,110744.4
POP101285,Hermès Beauty,Europe,Milan,Department Store Atrium,Standalone Pop-Up,2024-11-08,2024-12-15,37,LE-5TT1D1IL,Hermès Beauty Mirage Foundation,94.58,787,2168,61.17,5,205049.4
POP100228,Valentino Beauty,Latin America,Bogotá,Department Store Atrium,Standalone Pop-Up,2024-06-23,2024-07-24,31,LE-46HCJVT1,Valentino Beauty Éclat Serum,185.6,1573,4067,99.44,4,754835.2
POP100542,Tom Ford Beauty,Asia-Pacific,Hong Kong,Department Store Atrium,Standalone Pop-Up,2024-05-18,2024-08-09,83,LE-D107UXUX,Tom Ford Beauty Pearl Highlighter,38.69,1556,810,49.51,12,31338.9
POP101906,Clé de Peau Beauté,Asia-Pacific,Shanghai,Department Store Atrium,Standalone Pop-Up,2024-12-24,2025-01-24,31,LE-KDZYXPOA,Clé de Peau Beauté Mirage Serum,106.07,1506,3520,74.85,4,373366.4
POP100085,Shiseido,Europe,Madrid,Department Store Atrium,Standalone Pop-Up,2024-03-05,2024-03-30,25,LE-7AW6UOB9,Shiseido Éclat Fragrance,383.08,1664,230,84.25,4,88108.4
POP100523,Armani Beauty,Latin America,Buenos Aires,Department Store Atrium,Standalone Pop-Up,2025-07-03,2025-07-24,21,LE-AU99AG00,Armani Beauty Noir Highlighter,58.26,1656,821,92.25,3,47831.5
POP101244,Armani Beauty,Middle East,Doha,Department Store Atrium,Standalone Pop-Up,2025-03-06,2025-06-01,87,LE-PZE72E6U,Armani Beauty Rouge Blush,42.56,1720,595,94.15,12,25323.2
POP100359,Lancôme,Latin America,São Paulo,Department Store Atrium,Standalone Pop-Up,2024-05-22,2024-07-29,68,LE-T53XWPF8,Lancôme Pearl Fragrance,235.07,734,2321,51.74,10,545597.5
POP100204,Guerlain,North America,Miami,Department Store Atrium,Standalone Pop-Up,2025-07-16,2025-07-21,5,LE-Q6ULWUV4,Guerlain Noir Highlighter,42.71,1445,2701,91.93,1,115359.7
POP102001,Clé de Peau Beauté,North America,Toronto,Department Store Atrium,Standalone Pop-Up,2025-03-20,2025-04-19,30,LE-C89J9C7K,Clé de Peau Beauté Éclat Serum,273.67,1619,582,55.11,4,159275.9
POP101569,Charlotte Tilbury,Middle East,Dubai,Department Store Atrium,Standalone Pop-Up,2024-07-03,2024-08-23,51,LE-XIVQDYKK,Charlotte Tilbury Lumière Highlighter,58.44,1687,1904,85.27,7,111269.8
POP100000,YSL Beauty,Latin America,Mexico City,Department Store Atrium,Standalone Pop-Up,2024-09-14,2024-10-26,42,LE-LL5XV1R2,YSL Beauty Mirage Highlighter,67.56,700,1419,67.16,6,95867.6
POP101540,Valentino Beauty,Latin America,Lima,Department Store Atrium,Standalone Pop-Up,2024-10-08,2024-12-02,55,LE-BC2NE495,Valentino Beauty Pearl Fragrance,335.26,927,3580,86.66,8,1200230.8
POP101358,Bobbi Brown,Europe,Berlin,Department Store Atrium,Standalone Pop-Up,2024-03-11,2024-03-24,13,LE-LB1PY2YT,Bobbi Brown Velvet Lipstick,49.54,1184,1626,44.63,2,80552.0
POP101240,Clé de Peau Beauté,Asia-Pacific,Tokyo,Department Store Atrium,Standalone Pop-Up,2024-07-23,2024-08-09,17,LE-N1FZ723S,Clé de Peau Beauté Opulence Serum,283.01,826,1768,77.34,2,500361.7
POP101594,Valentino Beauty,Europe,Berlin,Department Store Atrium,Standalone Pop-Up,2024-06-23,2024-07-07,14,LE-38S54692,Valentino Beauty Velvet Blush,31.71,1474,3126,87.27,2,99125.5
POP101265,Tom Ford Beauty,Middle East,Riyadh,Department Store Atrium,Standalone Pop-Up,2025-02-10,2025-03-15,33,LE-W315DFRU,Tom Ford Beauty Mirage Highlighter,62.29,1837,179,51.73,5,11149.9
POP101252,Givenchy Beauty,Europe,Madrid,Department Store Atrium,Standalone Pop-Up,2025-07-10,2025-08-10,31,LE-E6JZ4LRY,Givenchy Beauty Éclat Mascara,31.78,862,995,73,4,31621.1
POP101891,Sisley-Paris,Asia-Pacific,Tokyo,Department Store Atrium,Standalone Pop-Up,2025-05-19,2025-07-05,47,LE-MVCIPYPS,Sisley-Paris Mirage Blush,42.69,1476,2293,79.81,7,97888.2
POP101188,Armani Beauty,Europe,London,Department Store Atrium,Standalone Pop-Up,2024-09-19,2024-11-24,66,LE-E6TNAXOE,Armani Beauty Lumière Fragrance,267.52,1770,844,67.14,9,225786.9
POP100717,Sisley-Paris,Middle East,Doha,Department Store Atrium,Standalone Pop-Up,2025-02-13,2025-05-14,90,LE-OX0X7KXF,Sisley-Paris Mirage Mascara,56.84,877,2436,73.51,13,138462.2
POP101042,Charlotte Tilbury,Latin America,Buenos Aires,Department Store Atrium,Standalone Pop-Up,2024-03-14,2024-06-06,84,LE-S2S071DI,Charlotte Tilbury Glow Lipstick,31.68,1132,3338,72.2,12,105747.8
POP100851,Valentino Beauty,North America,Toronto,Department Store Atrium,Standalone Pop-Up,2024-06-09,2024-06-18,9,LE-GUDG36AA,Valentino Beauty Velvet Setting Powder,60.72,971,1067,80.11,1,64788.2
POP102073,Huda Beauty,North America,Miami,Department Store Atrium,Standalone Pop-Up,2024-12-11,2024-12-15,4,LE-7R9QXDNP,Huda Beauty Rouge Lipstick,50.11,966,2470,75.4,1,123771.7
POP101781,Pat McGrath Labs,Latin America,unknown,Department Store Atrium,Standalone Pop-Up,2024-07-08,2024-09-07,61,LE-1S490RHO,Pat McGrath Labs Mirage Highlighter,53.91,943,530,55.91,9,28572.3
POP101308,Armani Beauty,Europe,London,Department Store Atrium,Standalone Pop-Up,2025-03-01,2025-04-29,59,LE-4TXRCSAV,Armani Beauty Éclat Foundation,108.27,1311,398,79.44,8,43091.5
POP102132,Dior,Europe,Paris,Department Store Atrium,Standalone Pop-Up,2025-02-15,2025-04-07,51,LE-DW7EWMQF,Dior Opulence Lipstick,49.42,1631,3237,67.19,7,159972.5
POP101212,Clé de Peau Beauté,Latin America,Buenos Aires,Department Store Atrium,Standalone Pop-Up,2024-08-28,2024-11-07,71,LE-C91CB0P8,Clé de Peau Beauté Éclat Mascara,70.73,633,4460,99.6,10,315455.8
POP101859,Dior,Europe,Paris,Department Store Atrium,Standalone Pop-Up,2024-06-21,2024-09-01,72,LE-XBXYSQNZ,Dior Noir Blush,54.2,1207,1997,74.6,10,108237.4
POP101656,Shiseido,Asia-Pacific,Shanghai,Department Store Atrium,Standalone Pop-Up,2025-04-04,2025-04-11,7,LE-L23FY2MU,Shiseido Noir Foundation,71.26,995,2160,55.05,1,153921.6
POP101728,Lancôme,Middle East,Dubai,Department Store Atrium,Standalone Pop-Up,2024-08-19,2024-09-17,29,LE-ABNPCOIQ,Lancôme Velvet Blush,32.32,1425,2458,61.76,4,79442.6
POP100866,YSL Beauty,North America,Chicago,Department Store Atrium,Standalone Pop-Up,2024-04-17,2024-05-20,33,LE-71ERAFKC,YSL Beauty Velvet Mascara,47.71,1207,1590,52.6,5,75858.9
POP102045,Hermès Beauty,Latin America,unknown,Department Store Atrium,Standalone Pop-Up,2025-01-25,2025-03-26,60,LE-04V5FC2N,Hermès Beauty Lumière Highlighter,76.02,1450,711,76.7,9,54050.2
POP100407,Lancôme,Europe,Madrid,Department Store Atrium,Standalone Pop-Up,2025-02-09,2025-04-29,79,LE-Q7YV3CAU,Lancôme Pearl Primer,55.75,1825,2572,82.81,11,143389.0
POP100016,Valentino Beauty,Europe,Paris,Department Store Atrium,Standalone Pop-Up,2024-02-28,,16,LE-L2Y32FB6,Valentino Beauty Glow Serum,176.22,953,2576,68.04,2,453942.7
POP101704,Chanel,Middle East,Doha,Department Store Atrium,Standalone Pop-Up,2024-03-02,2024-05-05,64,LE-BXC9DIUJ,Chanel Mirage Setting Powder,55.85,967,2978,88.05,9,166321.3
POP101877,YSL Beauty,North America,Miami,Department Store Atrium,Standalone Pop-Up,2024-12-15,2025-02-15,62,LE-XEXIY9EC,YSL Beauty Éclat Lipstick,71.12,919,3171,89.37,9,225521.5
POP100913,Tom Ford Beauty,Latin America,Lima,Department Store Atrium,Standalone Pop-Up,2024-05-31,2024-06-29,29,LE-2UIHO7M5,Tom Ford Beauty Rouge Highlighter,74.42,1131,3053,63.04,4,227204.3
POP100403,Sisley-Paris,Latin America,Buenos Aires,Department Store Atrium,Standalone Pop-Up,2024-07-10,2024-08-25,46,LE-K2I8KFHL,Sisley-Paris Rouge Setting Powder,82.53,572,670,58.21,7,55295.1
POP101534,Givenchy Beauty,North America,Los Angeles,Department Store Atrium,Standalone Pop-Up,2024-09-07,2024-11-04,58,LE-XIT1HOBY,Givenchy Beauty Velvet Blush,51.51,1196,1095,57.42,8,56403.5
POP102021,Guerlain,Europe,London,Department Store Atrium,Standalone Pop-Up,2025-02-27,2025-04-01,33,LE-UGH9Q5Y0,Guerlain Pearl Highlighter,87.21,742,3097,65.67,5,270089.4
POP100441,MAC Cosmetics,Europe,Madrid,Department Store Atrium,Standalone Pop-Up,2024-08-23,2024-10-01,39,LE-GAHP5Z7N,MAC Cosmetics Satin Blush,39.54,1454,620,68.97,6,24514.8
POP100683,Estée Lauder,North America,Toronto,Department Store Atrium,Standalone Pop-Up,2025-05-03,2025-05-23,20,LE-1181UO0N,Estée Lauder Éclat Mascara,64.91,1719,1803,71.52,3,117032.7
POP101248,Clé de Peau Beauté,Asia-Pacific,Tokyo,Department Store Atrium,Standalone Pop-Up,2024-06-29,2024-07-10,11,LE-S3IT8XUB,Clé de Peau Beauté Satin Primer,53.89,923,1535,57.9,2,82721.2
POP101371,Huda Beauty,Europe,London,Department Store Atrium,Standalone Pop-Up,2024-12-30,2025-01-27,28,LE-LPUC2OA9,Huda Beauty Pearl Highlighter,40.18,755,3690,85.71,4,148264.2
POP101020,Dior,Middle East,Doha,Department Store Atrium,Standalone Pop-Up,2024-03-26,2024-06-02,68,LE-DE7B46WA,Dior Noir Eyeshadow Palette,119.42,1040,948,42.08,10,113210.2
POP100863,Tom Ford Beauty,Asia-Pacific,Tokyo,Department Store Atrium,Standalone Pop-Up,2024-08-18,2024-10-16,59,LE-CM4XLL3E,Tom Ford Beauty Noir Primer,77.61,1604,1390,87.04,8,107877.9
POP101792,Givenchy Beauty,Middle East,Doha,Department Store Atrium,Standalone Pop-Up,2025-06-15,2025-07-12,27,LE-I2GUKPVS,Givenchy Beauty Velvet Mascara,70.04,734,2185,89.18,4,153037.4
POP101175,Armani Beauty,North America,Miami,Art/Design District,Standalone Pop-Up,2024-08-21,2024-10-12,52,LE-M5YZ6FCC,Armani Beauty Rouge Setting Powder,49.28,963,3316,75.69,7,163412.5
POP101637,Huda Beauty,Asia-Pacific,Tokyo,Art/Design District,Standalone Pop-Up,2025-04-09,2025-05-17,38,LE-6FACGJUK,Huda Beauty Glow Mascara,39.88,1091,1301,67.24,5,51883.9
POP100211,Pat McGrath Labs,Latin America,São Paulo,Art/Design District,Standalone Pop-Up,2024-11-07,2024-12-31,54,LE-ZOYAQIUB,Pat McGrath Labs Mirage Lipstick,55.78,807,1811,72.82,8,101017.6
POP100581,Shiseido,Middle East,Dubai,Art/Design District,Standalone Pop-Up,2025-07-08,2025-07-21,13,LE-RXW8T4JE,Shiseido Glow Foundation,93.17,789,271,70.03,2,25249.1
POP101586,Rare Beauty,Europe,Madrid,Art/Design District,Standalone Pop-Up,2024-02-27,2024-03-26,28,LE-91SZ4PJC,Rare Beauty Éclat Eyeshadow Palette,120.63,920,1140,42.24,4,137518.2
POP101389,NARS,North America,unknown,Art/Design District,Standalone Pop-Up,2024-08-01,2024-08-24,23,LE-2765UXVM,NARS Velvet Serum,275.74,481,799,91.31,3,220316.3
POP100588,Rare Beauty,Middle East,Riyadh,Art/Design District,Standalone Pop-Up,2024-07-30,2024-08-19,20,LE-NVOTE5T7,Rare Beauty Éclat Mascara,71.37,1229,2079,91.18,3,148378.2
POP101852,Clé de Peau Beauté,Asia-Pacific,Singapore,Art/Design District,Standalone Pop-Up,2024-08-24,2024-10-11,48,LE-OZBSWMVU,Clé de Peau Beauté Velvet Eyeshadow Palette,145.78,629,4244,100,7,618690.3
POP101432,NARS,Latin America,São Paulo,Art/Design District,Standalone Pop-Up,2025-06-25,2025-07-17,22,LE-4MJ0QFAH,NARS Mirage Eyeshadow Palette,144.71,637,1228,89.83,3,177703.9
POP101132,Charlotte Tilbury,North America,Chicago,Art/Design District,Standalone Pop-Up,2024-10-03,2024-11-09,37,LE-RYEYXAMB,Charlotte Tilbury Rouge Eyeshadow Palette,91.73,1187,2308,79.23,5,211712.8
POP101526,Rare Beauty,Middle East,Abu Dhabi,Art/Design District,Standalone Pop-Up,2024-10-26,2024-12-30,65,LE-SRV7JD1Q,Rare Beauty Satin Eyeshadow Palette,87.8,1293,3563,84.95,9,312831.4
POP100381,Fenty Beauty,Latin America,Lima,Art/Design District,Standalone Pop-Up,2024-07-24,2024-09-11,49,LE-P6V9ZGLG,Fenty Beauty Lumière Eyeshadow Palette,72.67,1183,1442,71.92,7,104790.1
POP100374,Charlotte Tilbury,Europe,London,Art/Design District,Standalone Pop-Up,2024-10-11,2024-12-15,65,LE-75XWD67A,Charlotte Tilbury Mirage Primer,44.6,1258,610,70.03,9,27206.0
POP100849,Givenchy Beauty,Europe,Madrid,Art/Design District,Standalone Pop-Up,2025-01-14,2025-02-20,37,LE-7YAVIQ0M,Givenchy Beauty Éclat Foundation,68.65,934,777,67.1,5,53341.1
POP100025,Chanel,Latin America,São Paulo,Art/Design District,Standalone Pop-Up,2025-02-27,2025-05-16,78,LE-LIGE2IBM,Chanel Glow Setting Powder,76.53,764,3744,88.45,11,286528.3
POP100916,Pat McGrath Labs,Latin America,Buenos Aires,Art/Design District,Standalone Pop-Up,2024-05-10,2024-05-31,21,LE-QDCR80GE,Pat McGrath Labs Éclat Setting Powder,44.9,1163,472,43.22,3,21192.8
POP100175,Tom Ford Beauty,Asia-Pacific,Hong Kong,Art/Design District,Standalone Pop-Up,2025-05-16,2025-07-07,52,LE-VXZDY3MW,Tom Ford Beauty Opulence Serum,298.46,993,1643,69.5,7,490369.8
POP101961,YSL Beauty,Middle East,Doha,Art/Design District,Standalone Pop-Up,2024-06-18,2024-09-12,86,LE-5WIITW3W,YSL Beauty Mirage Eyeshadow Palette,114.41,1218,2431,55.74,12,278130.7
POP101712,Rare Beauty,Europe,Madrid,Art/Design District,Standalone Pop-Up,2024-04-03,2024-06-16,74,LE-CISG350F,Rare Beauty Rouge Primer,54.74,1221,2049,89.63,11,112162.3
POP102121,Pat McGrath Labs,Asia-Pacific,Singapore,Art/Design District,Standalone Pop-Up,2024-12-06,2025-02-25,81,LE-8E626QS1,Pat McGrath Labs Satin Eyeshadow Palette,115.02,553,1907,54.22,12,219343.1
POP100376,Shiseido,Europe,Milan,Art/Design District,Standalone Pop-Up,2025-01-04,2025-02-04,31,LE-DBO6MO8G,Shiseido Glow Mascara,60.92,1001,2846,73.85,4,173378.3
POP100781,Armani Beauty,Latin America,Bogotá,Art/Design District,Standalone Pop-Up,2024-04-06,,69,LE-OVSQWV0L,Armani Beauty Satin Setting Powder,75.8,1146,4042,87.21,10,306383.6
POP101721,Huda Beauty,North America,Toronto,Art/Design District,Standalone Pop-Up,2025-05-17,2025-05-29,12,LE-9E9SCTV9,Huda Beauty Lumière Serum,231.86,1169,519,39.5,2,120335.3
POP102048,La Prairie,Latin America,Lima,Art/Design District,Standalone Pop-Up,2024-06-26,2024-08-09,44,LE-L4SZ6WHC,La Prairie Éclat Serum,287.41,615,1960,84.78,6,563323.6
POP102054,Tom Ford Beauty,Europe,Madrid,Art/Design District,Standalone Pop-Up,2025-01-16,2025-02-17,32,LE-D5IY54XY,Tom Ford Beauty Velvet Fragrance,208.77,526,2483,58.22,5,518375.9
POP101720,Guerlain,Middle East,Abu Dhabi,Art/Design District,Standalone Pop-Up,2024-06-23,2024-08-06,44,LE-0SK1GIIW,Guerlain Velvet Blush,34.57,677,2640,81.96,6,91264.8
POP100931,MAC Cosmetics,Asia-Pacific,Singapore,Art/Design District,Standalone Pop-Up,2024-03-16,2024-04-26,41,LE-AL5GDQGO,MAC Cosmetics Éclat Mascara,71.63,915,3448,76.66,6,246980.2
POP101196,Estée Lauder,Europe,Berlin,Art/Design District,Standalone Pop-Up,2024-05-17,2024-06-28,42,LE-YFYBQPSV,Estée Lauder Glow Serum,90.25,1087,3547,72.17,6,320116.8
POP100745,Charlotte Tilbury,Latin America,São Paulo,Art/Design District,Standalone Pop-Up,2025-04-14,2025-06-24,71,LE-4EPCP7MH,Charlotte Tilbury Éclat Setting Powder,43.24,685,332,80.98,10,14355.7
POP101146,Clé de Peau Beauté,Europe,Milan,Art/Design District,Standalone Pop-Up,2025-02-22,2025-04-23,60,LE-4OTNAAUV,Clé de Peau Beauté Mirage Fragrance,359.53,678,3332,75.57,9,1197954.0
POP100164,Valentino Beauty,Middle East,Riyadh,Art/Design District,Standalone Pop-Up,2025-01-15,2025-02-13,29,LE-MLG0G7U0,Valentino Beauty Velvet Eyeshadow Palette,121.39,603,647,74.2,4,78539.3
POP101939,Shiseido,North America,New York,Art/Design District,Standalone Pop-Up,2025-06-12,2025-06-20,8,LE-3FQG0ZWA,Shiseido Lumière Mascara,30.85,559,937,50.9,1,28906.5
POP100327,Tom Ford Beauty,Latin America,Lima,Art/Design District,Standalone Pop-Up,2024-05-29,2024-06-02,4,LE-AJ4LS9G4,Tom Ford Beauty Rouge Fragrance,276.6,1145,4422,90.24,1,1223125.2
POP100348,Dior,Middle East,Abu Dhabi,Art/Design District,Standalone Pop-Up,2025-02-21,2025-04-02,40,LE-D85OISUG,Dior Noir Blush,31.95,783,1750,76.05,6,55912.5
POP101124,Clé de Peau Beauté,Middle East,Abu Dhabi,Art/Design District,Standalone Pop-Up,2024-09-24,,58,LE-452WFRT7,Clé de Peau Beauté Noir Lipstick,72.67,1083,1399,97.97,8,101665.3
POP100083,Shiseido,Latin America,Buenos Aires,Art/Design District,Standalone Pop-Up,2024-03-16,2024-04-08,23,LE-81BC26A9,Shiseido Lumière Mascara,55.79,700,570,62.3,3,31800.3
POP101159,Shiseido,Latin America,Lima,Art/Design District,Standalone Pop-Up,2024-05-22,2024-07-07,46,LE-4I6AIV26,Shiseido Satin Foundation,84.27,849,918,71.5,7,77359.9
POP101330,Guerlain,Latin America,Buenos Aires,Art/Design District,Standalone Pop-Up,2025-01-16,2025-03-09,52,LE-GRNQXPQ6,Guerlain Lumière Mascara,67.15,517,1722,52.18,7,115632.3
POP100209,Fenty Beauty,Asia-Pacific,Seoul,Art/Design District,Standalone Pop-Up,2025-05-09,2025-06-19,41,LE-5JFIUIIV,Fenty Beauty Éclat Mascara,71.51,785,1815,70.16,6,129790.7
POP101876,Bobbi Brown,Middle East,Dubai,Art/Design District,Standalone Pop-Up,2024-08-10,2024-09-14,35,LE-G9JD6YTJ,Bobbi Brown Lumière Eyeshadow Palette,61.01,1221,173,51.49,5,10554.7
POP100864,Huda Beauty,Europe,London,Art/Design District,Standalone Pop-Up,2025-03-15,2025-04-14,30,LE-CH9UYFUE,Huda Beauty Lumière Serum,275.21,530,742,74.95,4,204205.8
POP100950,Dior,Europe,Madrid,Art/Design District,Standalone Pop-Up,2024-09-24,2024-12-07,74,LE-VWER6F3A,Dior Velvet Primer,55.71,1184,4261,100,11,237380.3
POP100088,Pat McGrath Labs,Asia-Pacific,Singapore,Art/Design District,Standalone Pop-Up,2024-10-10,2024-10-28,18,LE-J3WOCXIT,Pat McGrath Labs Velvet Fragrance,198.81,953,3716,76.82,3,738778.0
POP101278,Clé de Peau Beauté,Asia-Pacific,Singapore,Art/Design District,Standalone Pop-Up,2025-01-15,2025-03-15,59,LE-77SASU4N,Clé de Peau Beauté Velvet Fragrance,300.78,1221,2238,70.09,8,673145.6
POP100269,Lancôme,Europe,Milan,Art/Design District,Standalone Pop-Up,2024-04-01,2024-05-07,36,LE-L5WPA9YX,Lancôme Velvet Primer,60.29,1262,315,71.43,5,18991.4
POP101477,Clé de Peau Beauté,Europe,Madrid,Art/Design District,Standalone Pop-Up,2025-03-28,2025-06-16,80,LE-3HQPBMFI,Clé de Peau Beauté Satin Serum,248.12,529,2500,72.17,11,620300.0
POP101865,Huda Beauty,North America,Miami,Art/Design District,Standalone Pop-Up,2025-05-03,2025-06-21,49,LE-EAUN55FK,Huda Beauty Mirage Mascara,48.2,1230,3921,83.6,7,188992.2
POP101929,Tom Ford Beauty,Middle East,Abu Dhabi,Art/Design District,Standalone Pop-Up,2025-05-11,2025-08-01,82,LE-5DNVJRQD,Tom Ford Beauty Velvet Fragrance,395.26,930,876,94.19,12,346247.8
POP101699,Rare Beauty,Latin America,Mexico City,Art/Design District,Standalone Pop-Up,2024-10-29,2024-12-03,35,LE-MYF15375,Rare Beauty Noir Blush,50.48,493,1895,60.08,5,95659.6
POP101433,Shiseido,North America,Los Angeles,Art/Design District,Standalone Pop-Up,2025-03-05,2025-03-27,22,LE-P3KN9HP9,Shiseido Opulence Fragrance,123.74,1292,2675,90.89,3,331004.5
POP101765,Lancôme,North America,Miami,Art/Design District,Standalone Pop-Up,2025-05-31,2025-07-12,42,LE-E871JIGZ,Lancôme Pearl Foundation,71.95,814,1718,50.2,6,123610.1
POP100255,NARS,Latin America,Bogotá,Art/Design District,Standalone Pop-Up,2024-09-23,2024-10-17,24,LE-9D8VZVAZ,NARS Opulence Mascara,58.01,1071,1336,84.93,3,77501.4
